date,sku,asin,product,category,units,listing_price,clf,oiv,customer_price
2026-04-15,SC-F-ORIG-Q-78x60x4,B0G71QBLSG,Original Mattress,Mattress,1,8780.0,950.0,9730.0,8300.0
2026-04-15,SC-F-ORIG-S-72x30x6,B0BB7575JC,Original Mattress,Mattress,1,6803.0,810.0,7613.0,6596.0
2026-04-15,SC-F-ORIG-S-72x36x5,B0G255BCC2,Original Mattress,Mattress,1,7281.0,810.0,8091.0,7281.0
2026-04-15,SC-F-PROT-K-72x72,B0822WG76C,Protector,Bedding,2,1688.0,382.0,2070.0,1688.0
2026-04-15,SC-F-PROT-K-75x72,B0822W6ZCG,Protector,Bedding,1,844.0,191.0,1035.0,844.0
2026-04-15,SC-F-PROT-Q-75x60,B0822WH47T,Protector,Bedding,1,799.0,141.0,940.0,799.0
2026-04-15,SC-F-PRPNPILWCS-S-28x18,B0CWL52SCG,Cotton Pillow Case,Bedding,1,391.0,153.0,544.0,391.0
2026-04-15,SC-F-S2CLPILW27x18,B08R7MX63N,Cloud Pillow,Pillows,3,5064.0,633.0,5697.0,5064.0
2026-04-15,SC-F-SLSTPILWCS-S-28x18,B0CWKZHV5T,Cotton Pillow Case,Bedding,1,496.0,153.0,649.0,496.0
2026-04-15,SC-F-TBLPILWCS-S-28x18,B0CWLCGJDC,Cotton Pillow Case,Bedding,1,405.0,144.0,549.0,405.0
2026-04-15,SC-FK-LSC-BL,B0FMNM4TKZ,Mobility,Mobility,1,832.0,167.0,999.0,832.0
2026-04-15,SC-FK-PSC-BL,B0FMP5Y17Y,Mobility,Mobility,1,1788.0,211.0,1999.0,1788.0
2026-04-15,SC-MFPILW-BAM-C-25x16,B09XFF5LPL,Contour Bamboo MF Pillow,Pillows,4,3378.0,592.0,3970.0,3378.0
2026-04-15,SC-PETBEDORTHO-M.Red-XL-52X28,B09XXW2K8T,Pet Bed,Beds,1,2873.0,352.0,3225.0,2711.0
2026-04-15,SC-PILLOW,B0822SXQGH,Memory Foam Pillow,Pillows,6,5218.0,1266.0,6484.0,5218.0
2026-04-15,SC-ULTM-D-75x48x8,B09XGGGP3H,Ultima Mattress,Mattress,1,15869.0,1230.0,17099.0,14029.0
2026-04-15,SC-ULTM-K-72x72x8,B09XGNVVYK,Ultima Mattress,Mattress,1,21969.0,1430.0,23399.0,21267.0
2026-04-15,SC72486,B077Q9YRMY,Original Mattress,Mattress,1,9417.0,950.0,10367.0,9105.0
2026-04-15,SC72726,B077QJVWBR,Original Mattress,Mattress,1,13629.0,1230.0,14859.0,13191.0
2026-04-15,SCP72608,B07MHZTP8Q,Original Mattress,Mattress,1,13193.0,1230.0,14423.0,12767.0
2026-04-15,SCP75608,B07MBSJ553,Original Mattress,Mattress,1,13629.0,1230.0,14859.0,12098.0
2026-04-15,SCP78728,B07JM7GQG4,Original Mattress,Mattress,4,63693.0,4920.0,68613.0,59447.0
2026-04-15,SCPROD75x48,B0822XBCF1,Protector,Bedding,2,1408.0,282.0,1690.0,1342.0
2026-04-15,SCPROK78x72,B0822WWZRV,Protector,Bedding,3,2688.0,573.0,3261.0,2688.0
2026-04-16,SC-BABY48244,B07Y37P1T3,Baby Mattress,Mattress,1,1792.0,457.0,2249.0,1741.0
2026-04-16,SC-F-4TFOLD-BL-72X48,B0FHF65C2R,Tri-fold Mattress,Mattress,5,26679.0,4050.0,30729.0,25298.0
2026-04-16,SC-F-75x72x10,B09BFC4KSB,Original Mattress,Mattress,1,17885.0,1430.0,19315.0,17311.0
2026-04-16,SC-F-COMF90x100,B08KTCGSQW,Reversible Comforter,Bedding,1,1695.0,330.0,2025.0,1695.0
2026-04-16,SC-F-CON-MFPILWS2-BAM-24x14,B09XFG77VR,Contour Bamboo MF Pillow,Pillows,1,1593.0,211.0,1804.0,1593.0
2026-04-16,SC-F-HYB-LATEX-K-72x72x6,B09XGDZQPC,Hybrid Latex Mattress,Mattress,1,15065.0,1230.0,16295.0,14576.0
2026-04-16,SC-F-HYB-LATEX-K-72x72x8,B09XFMGSKV,Hybrid Latex Mattress,Mattress,3,53511.0,4290.0,57801.0,51162.0
2026-04-16,SC-F-HYB-LATEX-K-75x72x6,B09XFLVCHN,Hybrid Latex Mattress,Mattress,1,15569.0,1230.0,16799.0,14250.0
2026-04-16,SC-F-HYB-LATEX-K-78x72x6,B09XFKM8V6,Hybrid Latex Mattress,Mattress,2,31707.0,2460.0,34167.0,29985.0
2026-04-16,SC-F-HYB-LATEX-K-78x72x8,B09XGCSRXY,Hybrid Latex Mattress,Mattress,3,56282.0,4290.0,60572.0,54740.0
2026-04-16,SC-F-HYB-LATEX-Q-72x60x6,B09XGNVN9N,Hybrid Latex Mattress,Mattress,1,13329.0,1230.0,14559.0,12941.0
2026-04-16,SC-F-HYB-LATEX-Q-78x60x6,B09XGPZKTZ,Hybrid Latex Mattress,Mattress,2,28002.0,2460.0,30462.0,27220.0
2026-04-16,SC-F-HYB-LATEX-Q-78x60x8,B09XFL1H1T,Hybrid Latex Mattress,Mattress,1,15688.0,1230.0,16918.0,14598.0
2026-04-16,SC-F-HYBPILWSET2-S-26x16,B09XF52Y5P,Hybrid Pillow,Pillows,1,3288.0,211.0,3499.0,3288.0
2026-04-16,SC-F-LITEPILWPSET2-S-27X17,B0CV17V482,Fiber Lite,Pillows,2,2804.0,296.0,3100.0,2804.0
2026-04-16,SC-F-LTX-ORTHO-K-72X72X8,B0G3C233F8,Latex Ortho Mattress,Mattress,1,16769.0,1230.0,17999.0,16769.0
2026-04-16,SC-F-LTX-ORTHO-S-78X36X6,B0G3CC68LG,Latex Ortho Mattress,Mattress,1,7739.0,810.0,8549.0,7353.0
2026-04-16,SC-F-MBJRFTDSHEET-K-78x72,B0CTTKFFPL,Jersey Fitted Bed sheet,Bedding,1,1801.0,198.0,1999.0,1801.0
2026-04-16,SC-F-ORIG-K-72x70x8,B0F2TGCPMR,Original Mattress,Mattress,1,15293.0,1230.0,16523.0,14845.0
2026-04-16,SC-F-ORIG-K-84x72x6,B0BB72TBNX,Original Mattress,Mattress,2,28250.0,2460.0,30710.0,27326.0
2026-04-16,SC-F-ORIG-Q-72x60x4,B0G71QJRXS,Original Mattress,Mattress,1,8245.0,810.0,9055.0,8245.0
2026-04-16,SC-F-ORIG-Q-75x60x5,B0G256HLCB,Original Mattress,Mattress,1,10832.0,950.0,11782.0,10083.0
2026-04-16,SC-F-PROT-K-72x72,B0822WG76C,Protector,Bedding,2,1688.0,382.0,2070.0,1688.0
2026-04-16,SC-F-PROT-K-75x72,B0822W6ZCG,Protector,Bedding,2,1637.0,382.0,2019.0,1637.0
2026-04-16,SC-F-PROT-Q-78x60,B0822WJWGS,Protector,Bedding,1,799.0,141.0,940.0,799.0
2026-04-16,SC-F-PROT-Q-78x66,B0822XLRG1,Protector,Bedding,2,1681.0,282.0,1963.0,1681.0
2026-04-16,SC-F-PROT-S-72x36,B0822W49Z9,Protector,Bedding,1,609.0,141.0,750.0,609.0
2026-04-16,SC-F-S2MFPILW-26x16x4,B08R8DC5BB,Memory Foam Pillow,Pillows,4,7473.0,844.0,8317.0,7473.0
2026-04-16,SC-F-S4MFPILW-26x16x4,B08R8DQ3T4,Memory Foam Pillow,Pillows,1,3588.0,211.0,3799.0,3588.0
2026-04-16,SC-F-SLMMFPILWSET1-BAM-S-25x15,B0GVF93GX9,Slim Pillow,Pillows,2,4812.0,422.0,5234.0,4812.0
2026-04-16,SC-F-SMFPILWSET1-BAM-S-22x14,B0F1Y416FR,Small Memory Foam Pillow,Pillows,1,851.0,148.0,999.0,851.0
2026-04-16,SC-F-ULTM-LATEX-K-75x72x8,B0D58LV9HN,Ultima Latex Mattress,Mattress,1,30069.0,1430.0,31499.0,30069.0
2026-04-16,SC-F-ULTM-LATEX-K-78x72x8,B0D58NBSN9,Ultima Latex Mattress,Mattress,1,30069.0,1430.0,31499.0,27662.0
2026-04-16,SC-FK-MFMTTOPPER-K-75x72x2,B0FHHWGGVS,Memory Foam Topper,Bedding,1,6785.0,329.0,7114.0,6710.0
2026-04-16,SC-FK-MFMTTOPPER-S-72x36x2,B0FHHXS6NJ,Memory Foam Topper,Bedding,1,3773.0,191.0,3964.0,3773.0
2026-04-16,SC-MFPILW-BAM-C-25x16,B09XFF5LPL,Contour Bamboo MF Pillow,Pillows,4,3404.0,592.0,3996.0,3404.0
2026-04-16,SC-MFPILWSET2-CLT-C-25x16,B09XFCSDC2,CoolTEC MF Pillow,Pillows,1,3588.0,211.0,3799.0,3588.0
2026-04-16,SC-PILLOW,B0822SXQGH,Memory Foam Pillow,Pillows,1,886.0,211.0,1097.0,886.0
2026-04-16,SC72606,B078BNQ7M4,Original Mattress,Mattress,1,11743.0,950.0,12693.0,11397.0
2026-04-16,SC75606,B0732TMKP8,Original Mattress,Mattress,2,24018.0,1900.0,25918.0,23018.0
2026-04-16,SC75726,B0732TFNYC,Original Mattress,Mattress,1,13791.0,1230.0,15021.0,13791.0
2026-04-16,SC78726,B0732Y4N37,Original Mattress,Mattress,2,27735.0,2460.0,30195.0,27330.0
2026-04-16,SCORIG-78x72x6,,SCORIG-78x72x6,Other,1,13953.0,1230.0,15183.0,13953.0
2026-04-16,SCP72368,B07PXG7NPX,Original Mattress,Mattress,1,8585.0,950.0,9535.0,8585.0
2026-04-16,SCP72488,B07PVC8NR5,Original Mattress,Mattress,1,10794.0,950.0,11744.0,10441.0
2026-04-16,SCP72608,B07MHZTP8Q,Original Mattress,Mattress,1,13197.0,1230.0,14427.0,12771.0
2026-04-16,SCP72728,B07M72KSRM,Original Mattress,Mattress,1,15293.0,1230.0,16523.0,14797.0
2026-04-16,SCP75728,B07MHZVDNP,Original Mattress,Mattress,1,15698.0,1230.0,16928.0,15190.0
2026-04-16,SCP78608,B07JN4C3NB,Original Mattress,Mattress,1,14034.0,1230.0,15264.0,13584.0
2026-04-16,SCP78728,B07JM7GQG4,Original Mattress,Mattress,4,63764.0,4920.0,68684.0,60025.0
2026-04-16,SCPROD75x48,B0822XBCF1,Protector,Bedding,1,704.0,141.0,845.0,704.0
2026-04-16,SCPROK78x72,B0822WWZRV,Protector,Bedding,6,5363.0,1146.0,6509.0,5363.0
2026-04-17,SC-F-4TFOLD-BL-72X48,B0FHF65C2R,Tri-fold Mattress,Mattress,1,5339.0,810.0,6149.0,5164.0
2026-04-17,SC-F-75x72x10,B09BFC4KSB,Original Mattress,Mattress,1,17785.0,1430.0,19215.0,17211.0
2026-04-17,SC-F-HYB-LATEX-D-72x48x6,B09XFLYZ66,Hybrid Latex Mattress,Mattress,2,21450.0,1900.0,23350.0,19777.0
2026-04-17,SC-F-HYB-LATEX-D-72x48x8,B09XGGGNN9,Hybrid Latex Mattress,Mattress,1,12657.0,950.0,13607.0,12248.0
2026-04-17,SC-F-HYB-LATEX-K-72x72x8,B09XFMGSKV,Hybrid Latex Mattress,Mattress,1,17837.0,1430.0,19267.0,17264.0
2026-04-17,SC-F-HYB-LATEX-K-75x72x6,B09XFLVCHN,Hybrid Latex Mattress,Mattress,1,15344.0,1230.0,16574.0,13554.0
2026-04-17,SC-F-HYB-LATEX-K-78x70x6,B0F2TGBG5V,Hybrid Latex Mattress,Mattress,1,15569.0,1230.0,16799.0,15113.0
2026-04-17,SC-F-HYB-LATEX-K-78x72x8,B09XGCSRXY,Hybrid Latex Mattress,Mattress,1,18761.0,1430.0,20191.0,18161.0
2026-04-17,SC-F-HYB-LATEX-Q-72x60x6,B09XGNVN9N,Hybrid Latex Mattress,Mattress,1,13329.0,1230.0,14559.0,12900.0
2026-04-17,SC-F-HYB-LATEX-Q-72x60x8,B09XFN2QX3,Hybrid Latex Mattress,Mattress,1,15065.0,1230.0,16295.0,14702.0
2026-04-17,SC-F-HYB-LATEX-Q-78x60x6,B09XGPZKTZ,Hybrid Latex Mattress,Mattress,3,41987.0,3690.0,45677.0,39529.0
2026-04-17,SC-F-HYB-LATEX-Q-78x60x8,B09XFL1H1T,Hybrid Latex Mattress,Mattress,1,15704.0,1230.0,16934.0,15243.0
2026-04-17,SC-F-LITEPILWPSET2-S-27X17,B0CV17V482,Fiber Lite,Pillows,2,1402.0,296.0,1698.0,1388.0
2026-04-17,SC-F-LTX-ORTHO-K-72X72X6,B0G3C251F1,Latex Ortho Mattress,Mattress,1,14519.0,1230.0,15749.0,13259.0
2026-04-17,SC-F-ORIG-K-72x70x6,B0F2TGN1KQ,Original Mattress,Mattress,1,13586.0,1230.0,14816.0,12020.0
2026-04-17,SC-F-ORIG-K-72x72x4,B0G726PGD2,Original Mattress,Mattress,1,9837.0,950.0,10787.0,9837.0
2026-04-17,SC-F-ORIG-K-75x70x6,B0F2THTPGB,Original Mattress,Mattress,1,13791.0,1230.0,15021.0,13348.0
2026-04-17,SC-F-ORIG-K-75x70x8,B0F2TJ7SY4,Original Mattress,Mattress,1,15698.0,1230.0,16928.0,14815.0
2026-04-17,SC-F-ORIG-K-78x72x4,B0G722YTNC,Original Mattress,Mattress,1,10770.0,950.0,11720.0,9310.0
2026-04-17,SC-F-ORIG-Q-72x60x5,B0G25BHBT6,Original Mattress,Mattress,2,20576.0,1900.0,22476.0,19120.0
2026-04-17,SC-F-PROT-K-72x72,B0822WG76C,Protector,Bedding,2,1688.0,382.0,2070.0,1688.0
2026-04-17,SC-F-PROT-Q-72x60,B0822X8LZY,Protector,Bedding,1,799.0,141.0,940.0,799.0
2026-04-17,SC-F-PROT-Q-75x60,B0822WH47T,Protector,Bedding,1,799.0,141.0,940.0,779.0
2026-04-17,SC-F-PROT-Q-78x60,B0822WJWGS,Protector,Bedding,2,1598.0,282.0,1880.0,1598.0
2026-04-17,SC-F-S2MFPILW-26x16x4,B08R8DC5BB,Memory Foam Pillow,Pillows,1,1916.0,211.0,2127.0,1916.0
2026-04-17,SC-F-S4MFPILW-26x16x4,B08R8DQ3T4,Memory Foam Pillow,Pillows,2,7176.0,422.0,7598.0,7176.0
2026-04-17,SC-F-SMFPILWSET1-BAM-S-22x14,B0F1Y416FR,Small Memory Foam Pillow,Pillows,2,1702.0,296.0,1998.0,1702.0
2026-04-17,SC-MFPILW-BAM-C-25x16,B09XFF5LPL,Contour Bamboo MF Pillow,Pillows,3,2512.0,444.0,2956.0,2469.0
2026-04-17,SC-PILLOW,B0822SXQGH,Memory Foam Pillow,Pillows,7,6134.0,1477.0,7611.0,5419.0
2026-04-17,SC-SLMPILW-S-26x16,B09XBMFFZY,Slim Pillow,Pillows,1,801.0,148.0,949.0,801.0
2026-04-17,SC-ULTM-S-72x30x8,B0B2RGMB2Z,Ultima Mattress,Mattress,1,11649.0,950.0,12599.0,11271.0
2026-04-17,SC72486,B077Q9YRMY,Original Mattress,Mattress,2,18830.0,1900.0,20730.0,18206.0
2026-04-17,SC72606,B078BNQ7M4,Original Mattress,Mattress,1,11766.0,950.0,12716.0,10748.0
2026-04-17,SC72726,B077QJVWBR,Original Mattress,Mattress,1,13629.0,1230.0,14859.0,12059.0
2026-04-17,SC78366,B0732Y4N38,Original Mattress,Mattress,1,8099.0,810.0,8909.0,7841.0
2026-04-17,SC78726,B0732Y4N37,Original Mattress,Mattress,1,13953.0,1230.0,15183.0,13505.0
2026-04-17,SCP72488,B07PVC8NR5,Original Mattress,Mattress,1,10794.0,950.0,11744.0,10794.0
2026-04-17,SCP72608,B07MHZTP8Q,Original Mattress,Mattress,2,26448.0,2460.0,28908.0,25596.0
2026-04-17,SCP78728,B07JM7GQG4,Original Mattress,Mattress,1,15880.0,1230.0,17110.0,15364.0
2026-04-17,SCPROD75x48,B0822XBCF1,Protector,Bedding,2,1408.0,282.0,1690.0,1345.0
2026-04-17,SCPROK78x72,B0822WWZRV,Protector,Bedding,2,1770.0,382.0,2152.0,1770.0
2026-04-18,SC-BABY48244,B07Y37P1T3,Baby Mattress,Mattress,1,1792.0,457.0,2249.0,1741.0
2026-04-18,SC-F-4TFOLD-BL-72X48,B0FHF65C2R,Tri-fold Mattress,Mattress,2,11128.0,1620.0,12748.0,10068.0
2026-04-18,SC-F-BDPILW19x50,B08KS2YSFR,Cuddle Pillow,Pillows,1,1459.0,211.0,1670.0,1459.0
2026-04-18,SC-F-CON-MFPILWS2-BAM-24x14,B09XFG77VR,Contour Bamboo MF Pillow,Pillows,2,3376.0,422.0,3798.0,3376.0
2026-04-18,SC-F-DYWHSTNPLWCS-P-32x20,B0CWZ9B4NQ,Satin Pillow Case,Bedding,2,2904.0,306.0,3210.0,2904.0
2026-04-18,SC-F-HYB-LATEX-D-72x48x6,B09XFLYZ66,Hybrid Latex Mattress,Mattress,1,10725.0,950.0,11675.0,9899.0
2026-04-18,SC-F-HYB-LATEX-D-72x48x8,B09XGGGNN9,Hybrid Latex Mattress,Mattress,1,12631.0,950.0,13581.0,12222.0
2026-04-18,SC-F-HYB-LATEX-K-72x72x6,B09XGDZQPC,Hybrid Latex Mattress,Mattress,1,15065.0,1230.0,16295.0,13311.0
2026-04-18,SC-F-HYB-LATEX-K-78x72x6,B09XFKM8V6,Hybrid Latex Mattress,Mattress,3,48446.0,3690.0,52136.0,44182.0
2026-04-18,SC-F-HYB-LATEX-K-78x72x8,B09XGCSRXY,Hybrid Latex Mattress,Mattress,2,37378.0,2860.0,40238.0,35614.0
2026-04-18,SC-F-HYB-LATEX-Q-72x60x6,B09XGNVN9N,Hybrid Latex Mattress,Mattress,1,13329.0,1230.0,14559.0,12615.0
2026-04-18,SC-F-HYB-LATEX-Q-72x60x8,B09XFN2QX3,Hybrid Latex Mattress,Mattress,1,15019.0,1230.0,16249.0,14530.0
2026-04-18,SC-F-HYB-LATEX-Q-75x60x8,B09XFRNJCD,Hybrid Latex Mattress,Mattress,2,30762.0,2460.0,33222.0,29431.0
2026-04-18,SC-F-HYB-LATEX-Q-78x60x6,B09XGPZKTZ,Hybrid Latex Mattress,Mattress,1,14001.0,1230.0,15231.0,12441.0
2026-04-18,SC-F-HYB-LATEX-Q-78x60x8,B09XFL1H1T,Hybrid Latex Mattress,Mattress,4,62948.0,4920.0,67868.0,58616.0
2026-04-18,SC-F-LITEPILWPSET2-S-27X17,B0CV17V482,Fiber Lite,Pillows,2,1360.0,296.0,1656.0,1324.0
2026-04-18,SC-F-LTX-ORTHO-D-75X48X6,B0G3CLHBKX,Latex Ortho Mattress,Mattress,1,10094.0,950.0,11044.0,10094.0
2026-04-18,SC-F-LTX-ORTHO-D-75X48X8,B0G3CJWFJ5,Latex Ortho Mattress,Mattress,1,12009.0,950.0,12959.0,9992.0
2026-04-18,SC-F-LTX-ORTHO-K-75x72x5,B0G7JNQ78N,Latex Ortho Mattress,Mattress,1,12369.0,950.0,13319.0,12369.0
2026-04-18,SC-F-LTX-ORTHO-K-78x72x5,B0G7JCBDJJ,Latex Ortho Mattress,Mattress,1,12909.0,950.0,13859.0,12909.0
2026-04-18,SC-F-LTX-ORTHO-S-78X36X6,B0G3CC68LG,Latex Ortho Mattress,Mattress,1,8189.0,810.0,8999.0,8189.0
2026-04-18,SC-F-ORIG-K-72x70x6,B0F2TGN1KQ,Original Mattress,Mattress,2,27158.0,2460.0,29618.0,25196.0
2026-04-18,SC-F-ORIG-K-72x72x4,B0G726PGD2,Original Mattress,Mattress,1,10005.0,950.0,10955.0,10005.0
2026-04-18,SC-F-ORIG-K-84x72x8,B0BB75FZXB,Original Mattress,Mattress,1,16589.0,1230.0,17819.0,16054.0
2026-04-18,SC-F-ORIG-Q-78x66x5,B0G254TRZH,Original Mattress,Mattress,1,12544.0,950.0,13494.0,12544.0
2026-04-18,SC-F-PROT-K-72x72,B0822WG76C,Protector,Bedding,2,1688.0,382.0,2070.0,1652.0
2026-04-18,SC-F-PROT-K-75x72,B0822W6ZCG,Protector,Bedding,1,844.0,191.0,1035.0,844.0
2026-04-18,SC-F-PROT-Q-75x60,B0822WH47T,Protector,Bedding,2,1598.0,282.0,1880.0,1520.0
2026-04-18,SC-F-PROT-Q-78x60,B0822WJWGS,Protector,Bedding,1,799.0,141.0,940.0,724.0
2026-04-18,SC-F-S2CLPILW27x18,B08R7MX63N,Cloud Pillow,Pillows,1,1688.0,211.0,1899.0,1688.0
2026-04-18,SC-F-S2MFPILW-26x16x4,B08R8DC5BB,Memory Foam Pillow,Pillows,2,3832.0,422.0,4254.0,3631.0
2026-04-18,SC-F-SLMMFPILWSET1-BAM-S-25x15,B0GVF93GX9,Slim Pillow,Pillows,3,6015.0,633.0,6648.0,6015.0
2026-04-18,SC-F-SMFPILWSET1-BAM-S-22x14,B0F1Y416FR,Small Memory Foam Pillow,Pillows,1,851.0,148.0,999.0,817.0
2026-04-18,SC-F-STD-LTX-BAM-24x16,B0F2SWXPMT,Standard Latex Pillow,Pillows,1,2118.0,211.0,2329.0,2118.0
2026-04-18,SC-F-ULTM-LATEX-Q-78x60x8,B0D58N5B2F,Ultima Latex Mattress,Mattress,1,27369.0,1430.0,28799.0,25043.0
2026-04-18,SC-MFPILW-BAM-C-25x16,B09XFF5LPL,Contour Bamboo MF Pillow,Pillows,7,5822.0,1036.0,6858.0,5625.0
2026-04-18,SC-PILLOW,B0822SXQGH,Memory Foam Pillow,Pillows,9,11498.0,1899.0,13397.0,9826.0
2026-04-18,SC-ULTM-D-72x48x8,B09XGF9LKQ,Ultima Mattress,Mattress,1,15869.0,1230.0,17099.0,15356.0
2026-04-18,SC-ULTM-D-78x48x8,B09XGPQKRQ,Ultima Mattress,Mattress,1,15869.0,1230.0,17099.0,14186.0
2026-04-18,SC-ULTM-K-78x72x8,B09XGRWRST,Ultima Mattress,Mattress,1,21896.0,1430.0,23326.0,21194.0
2026-04-18,SC-ULTM-Q-75x60x8,B09XGPK5MG,Ultima Mattress,Mattress,1,19269.0,1430.0,20699.0,18808.0
2026-04-18,SC72486,B077Q9YRMY,Original Mattress,Mattress,1,9417.0,950.0,10367.0,9105.0
2026-04-18,SC72606,B078BNQ7M4,Original Mattress,Mattress,2,23532.0,1900.0,25432.0,22768.0
2026-04-18,SC72726,B077QJVWBR,Original Mattress,Mattress,1,13629.0,1230.0,14859.0,13191.0
2026-04-18,SC78726,B0732Y4N37,Original Mattress,Mattress,2,27906.0,2460.0,30366.0,25147.0
2026-04-18,SCP72728,B07M72KSRM,Original Mattress,Mattress,2,30586.0,2460.0,33046.0,29642.0
2026-04-18,SCP75728,B07MHZVDNP,Original Mattress,Mattress,1,15698.0,1230.0,16928.0,13876.0
2026-04-18,SCP78728,B07JM7GQG4,Original Mattress,Mattress,2,31882.0,2460.0,34342.0,30261.0
2026-04-18,SCPROK78x72,B0822WWZRV,Protector,Bedding,3,2694.0,573.0,3267.0,2601.0
2026-04-19,SC-F-4TFOLD-BL-72X36,B0FHF2DKQZ,Tri-fold Mattress,Mattress,2,8578.0,1620.0,10198.0,8446.0
2026-04-19,SC-F-75x60x10,B09BFBRLLB,Original Mattress,Mattress,1,15536.0,1230.0,16766.0,15536.0
2026-04-19,SC-F-75x72x10,B09BFC4KSB,Original Mattress,Mattress,1,17885.0,1430.0,19315.0,17311.0
2026-04-19,SC-F-CLPILW27x18,B08KT1QRHJ,Cloud Pillow,Pillows,1,851.0,148.0,999.0,851.0
2026-04-19,SC-F-CON-MFPILW-CLT-24x14,B09XFFBND4,Contour Bamboo MF Pillow,Pillows,1,1788.0,211.0,1999.0,1788.0
2026-04-19,SC-F-CON-MFPILWS2-BAM-24x14,B09XFG77VR,Contour Bamboo MF Pillow,Pillows,1,1655.0,211.0,1866.0,1655.0
2026-04-19,SC-F-HYB-LATEX-K-72x72x6,B09XGDZQPC,Hybrid Latex Mattress,Mattress,2,30130.0,2460.0,32590.0,28091.0
2026-04-19,SC-F-HYB-LATEX-K-72x72x8,B09XFMGSKV,Hybrid Latex Mattress,Mattress,1,17837.0,1430.0,19267.0,17319.0
2026-04-19,SC-F-HYB-LATEX-K-75x72x6,B09XFLVCHN,Hybrid Latex Mattress,Mattress,3,46707.0,3690.0,50397.0,44707.0
2026-04-19,SC-F-HYB-LATEX-K-78x70x6,B0F2TGBG5V,Hybrid Latex Mattress,Mattress,1,15569.0,1230.0,16799.0,13685.0
2026-04-19,SC-F-HYB-LATEX-K-78x72x6,B09XFKM8V6,Hybrid Latex Mattress,Mattress,2,32310.0,2460.0,34770.0,30162.0
2026-04-19,SC-F-HYB-LATEX-K-78x72x8,B09XGCSRXY,Hybrid Latex Mattress,Mattress,1,18753.0,1430.0,20183.0,18153.0
2026-04-19,SC-F-HYB-LATEX-Q-72x60x6,B09XGNVN9N,Hybrid Latex Mattress,Mattress,1,13295.0,1230.0,14525.0,12155.0
2026-04-19,SC-F-HYB-LATEX-Q-78x60x8,B09XFL1H1T,Hybrid Latex Mattress,Mattress,1,15737.0,1230.0,16967.0,13910.0
2026-04-19,SC-F-LITEPILWPSET2-S-27X17,B0CV17V482,Fiber Lite,Pillows,2,1402.0,296.0,1698.0,1339.0
2026-04-19,SC-F-LTX-ORTHO-D-72x48x5,B0G7J4C6NX,Latex Ortho Mattress,Mattress,1,9089.0,950.0,10039.0,7685.0
2026-04-19,SC-F-LTX-ORTHO-D-75X48X6,B0G3CLHBKX,Latex Ortho Mattress,Mattress,1,10119.0,950.0,11069.0,10119.0
2026-04-19,SC-F-LTX-ORTHO-K-75X72X8,B0G3CC4M7Y,Latex Ortho Mattress,Mattress,1,17213.0,1230.0,18443.0,15737.0
2026-04-19,SC-F-LTX-ORTHO-K-75x72x5,B0G7JNQ78N,Latex Ortho Mattress,Mattress,1,12369.0,950.0,13319.0,11119.0
2026-04-19,SC-F-LTX-ORTHO-K-78x72x5,B0G7JCBDJJ,Latex Ortho Mattress,Mattress,1,12909.0,950.0,13859.0,12909.0
2026-04-19,SC-F-ORIG-K-75x70x8,B0F2TJ7SY4,Original Mattress,Mattress,2,31320.0,2460.0,33780.0,27682.0
2026-04-19,SC-F-ORIG-K-84x72x6,B0BB72TBNX,Original Mattress,Mattress,1,14159.0,1230.0,15389.0,13741.0
2026-04-19,SC-F-ORIG-Q-72x60x5,B0G25BHBT6,Original Mattress,Mattress,1,10292.0,950.0,11242.0,9729.0
2026-04-19,SC-F-PETORTHO-XL-28x52,,SC-F-PETORTHO-XL-28x52,Other,1,4137.0,352.0,4489.0,4002.0
2026-04-19,SC-F-PROT-K-72x72,B0822WG76C,Protector,Bedding,1,844.0,191.0,1035.0,799.0
2026-04-19,SC-F-PROT-Q-72x60,B0822X8LZY,Protector,Bedding,1,799.0,141.0,940.0,799.0
2026-04-19,SC-F-PROT-Q-72x66,B0822VBPYC,Protector,Bedding,1,806.0,141.0,947.0,806.0
2026-04-19,SC-F-PROT-Q-75x60,B0822WH47T,Protector,Bedding,2,1582.0,282.0,1864.0,1502.0
2026-04-19,SC-F-PROT-Q-75x66,B0822V9JY7,Protector,Bedding,1,856.0,141.0,997.0,856.0
2026-04-19,SC-F-PROT-Q-78x60,B0822WJWGS,Protector,Bedding,1,799.0,141.0,940.0,752.0
2026-04-19,SC-F-S2CLPILW27x18,B08R7MX63N,Cloud Pillow,Pillows,1,1688.0,211.0,1899.0,1688.0
2026-04-19,SC-F-S2MFPILW-26x16x4,B08R8DC5BB,Memory Foam Pillow,Pillows,1,1916.0,211.0,2127.0,1809.0
2026-04-19,SC-F-S4CLPILW32x20,B08V53Z18N,Cloud Pillow,Pillows,1,3148.0,211.0,3359.0,3148.0
2026-04-19,SC-F-STD-LTX-BAM-24x16,B0F2SWXPMT,Standard Latex Pillow,Pillows,2,4138.0,422.0,4560.0,4138.0
2026-04-19,SC-F-STPBFTDSHEET-Q-72x60,B0DDCFLJYN,Sateen Fitted Sheets,Bedding,1,1966.0,198.0,2164.0,1966.0
2026-04-19,SC-F-ULTM-LATEX-K-72x72x8,B0D58LLWFN,Ultima Latex Mattress,Mattress,1,29997.0,1430.0,31427.0,29143.0
